Set parameter TimeLimit to value 14400
Set parameter Threads to value 1
Set parameter MIPGap to value 0
Set parameter OutputFlag to value 1
Set parameter PreCrush to value 1
Gurobi Optimizer version 12.0.3 build v12.0.3rc0 (linux64 - "CentOS Linux 7 (Core)")

CPU model: Intel(R) Xeon(R) Gold 6230R CPU @ 2.10GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 52 physical cores, 52 logical processors, using up to 1 threads

Non-default parameters:
TimeLimit  14400
MIPGap  0
PreCrush  1
Threads  1

Optimize a model with 31812 rows, 20635 columns and 64387 nonzeros
Model fingerprint: 0xe16b265d
Variable types: 20040 continuous, 595 integer (595 binary)
Coefficient statistics:
  Matrix range     [1e-03, 1e+03]
  Objective range  [6e-04, 1e+03]
  Bounds range     [8e+01, 1e+03]
  RHS range        [2e-01, 1e+03]
Found heuristic solution: objective 31712.765295
Presolve removed 16148 rows and 16054 columns
Presolve time: 0.40s
Presolved: 15664 rows, 4581 columns, 39622 nonzeros
Variable types: 3989 continuous, 592 integer (592 binary)

Root relaxation: objective 1.376889e+04, 4094 iterations, 0.46 seconds (0.47 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0 15983.2999    0  281 23739.2550 15983.2999  32.7%     -   39s
     0     0 15984.8432    0  284 23739.2550 15984.8432  32.7%     -   39s
     0     0 15986.1002    0  283 23739.2550 15986.1002  32.7%     -   39s
     0     0 15987.0779    0  285 23739.2550 15987.0779  32.7%     -   39s
     0     0 15988.0267    0  277 23739.2550 15988.0267  32.7%     -   40s
     0     0 15988.6790    0  308 23739.2550 15988.6790  32.6%     -   40s
     0     0 16019.3672    0  308 23739.2550 16019.3672  32.5%     -   41s
     0     0 16035.5363    0  310 23739.2550 16035.5363  32.5%     -   42s
     0     0 16044.5593    0  308 23739.2550 16044.5593  32.4%     -   43s
     0     0 16050.5921    0  321 23739.2550 16050.5921  32.4%     -   43s
     0     0 16054.7321    0  311 23739.2550 16054.7321  32.4%     -   44s
     0     0 16057.1194    0  310 23739.2550 16057.1194  32.4%     -   44s
     0     0 16059.8540    0  303 23739.2550 16059.8540  32.3%     -   44s
     0     0 16062.0129    0  328 23739.2550 16062.0129  32.3%     -   44s
     0     0 16063.9561    0  328 23739.2550 16063.9561  32.3%     -   45s
     0     0 16065.2686    0  305 23739.2550 16065.2686  32.3%     -   45s
     0     0 16067.1924    0  321 23739.2550 16067.1924  32.3%     -   45s
     0     0 16068.9450    0  315 23739.2550 16068.9450  32.3%     -   46s
     0     0 16070.6017    0  309 23739.2550 16070.6017  32.3%     -   46s
     0     0 16071.8110    0  306 23739.2550 16071.8110  32.3%     -   46s
     0     0 16073.0667    0  317 23739.2550 16073.0667  32.3%     -   46s
     0     0 16074.2294    0  309 23739.2550 16074.2294  32.3%     -   47s
     0     0 16075.3855    0  313 23739.2550 16075.3855  32.3%     -   47s
     0     0 16076.1205    0  315 23739.2550 16076.1205  32.3%     -   47s
