Set parameter TimeLimit to value 14400
Set parameter Threads to value 1
Set parameter MIPGap to value 0
Set parameter OutputFlag to value 1
Set parameter PreCrush to value 1
Gurobi Optimizer version 12.0.3 build v12.0.3rc0 (linux64 - "CentOS Linux 7 (Core)")

CPU model: Intel(R) Xeon(R) Gold 6230R CPU @ 2.10GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 52 physical cores, 52 logical processors, using up to 1 threads

Non-default parameters:
TimeLimit  14400
MIPGap  0
PreCrush  1
Threads  1

Optimize a model with 13551 rows, 3650 columns and 30969 nonzeros
Model fingerprint: 0xd3e32868
Variable types: 650 continuous, 3000 integer (3000 binary)
Coefficient statistics:
  Matrix range     [3e-04, 6e+01]
  Objective range  [8e-01, 1e+00]
  Bounds range     [8e+01, 2e+02]
  RHS range        [1e-01, 2e+02]
Found heuristic solution: objective 2567.5482518
Presolve removed 50 rows and 1588 columns
Presolve time: 0.06s
Presolved: 13501 rows, 2062 columns, 29032 nonzeros
Found heuristic solution: objective 2266.4801293
Variable types: 30 continuous, 2032 integer (2032 binary)
Root relaxation presolved: 13501 rows, 2062 columns, 29032 nonzeros


Root relaxation: objective 1.933870e+03, 2526 iterations, 0.29 seconds (0.25 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0 2030.04794    0  947 2042.58896 2030.04794  0.61%     -   31s
     0     0 2030.10394    0  964 2042.58896 2030.10394  0.61%     -   31s
     0     0 2030.15001    0  968 2042.58896 2030.15001  0.61%     -   32s
     0     0 2030.19275    0  982 2042.58896 2030.19275  0.61%     -   32s
     0     0 2030.26968    0  956 2042.58896 2030.26968  0.60%     -   33s
     0     0 2030.33096    0  958 2042.58896 2030.33096  0.60%     -   34s
     0     0 2030.39005    0  958 2042.58896 2030.39005  0.60%     -   34s
     0     0 2030.42681    0  966 2042.58896 2030.42681  0.60%     -   35s
     0     0 2030.49319    0  965 2042.58896 2030.49319  0.59%     -   35s
     0     0 2030.54279    0  967 2042.58896 2030.54279  0.59%     -   36s
     0     0 2030.58999    0  978 2042.58896 2030.58999  0.59%     -   37s
     0     0 2030.63358    0  970 2042.58896 2030.63358  0.59%     -   37s
     0     0 2030.67253    0  983 2042.58896 2030.67253  0.58%     -   38s
     0     0 2030.70572    0  982 2042.58896 2030.70572  0.58%     -   38s
     0     0 2030.73474    0  986 2042.58896 2030.73474  0.58%     -   39s
     0     0 2030.76426    0  985 2042.58896 2030.76426  0.58%     -   39s
     0     0 2030.80931    0  973 2042.58896 2030.80931  0.58%     -   40s
     0     0 2030.83783    0  983 2042.58896 2030.83783  0.58%     -   40s
     0     0 2030.86622    0  982 2042.58896 2030.86622  0.57%     -   41s
     0     0 2030.90376    0  991 2042.58896 2030.90376  0.57%     -   41s
     0     0 2030.92694    0  993 2042.58896 2030.92694  0.57%     -   42s
     0     0 2030.96868    0 1003 2042.58896 2030.96868  0.57%     -   42s
     0     0 2030.99832    0  998 2042.58896 2030.99832  0.57%     -   43s
     0     0 2031.02076    0 1004 2042.58896 2031.02076  0.57%     -   43s
     0     0 2031.04969    0  987 2042.58896 2031.04969  0.56%     -   44s
     0     0 2031.07064    0 1005 2042.58896 2031.07064  0.56%     -   45s
     0     0 2031.09214    0  990 2042.58896 2031.09214  0.56%     -   45s
     0     0 2031.11315    0  997 2042.58896 2031.11315  0.56%     -   46s
     0     0 2031.14186    0  987 2042.58896 2031.14186  0.56%     -   46s
     0     0 2031.16267    0 1006 2042.58896 2031.16267  0.56%     -   47s
     0     0 2031.17899    0  997 2042.58896 2031.17899  0.56%     -   47s
     0     0 2031.20299    0 1014 2042.58896 2031.20299  0.56%     -   48s
     0     0 2031.22196    0 1025 2042.58896 2031.22196  0.56%     -   48s
     0     0 2031.24644    0 1015 2042.58896 2031.24644  0.56%     -   49s
     0     0 2031.26866    0 1033 2042.58896 2031.26866  0.55%     -   50s
     0     0 2031.29226    0 1013 2042.58896 2031.29226  0.55%     -   51s
     0     0 2031.31005    0 1019 2042.58896 2031.31005  0.55%     -   52s
     0     0 2031.32776    0 1011 2042.58896 2031.32776  0.55%     -   52s
     0     0 2031.34475    0 1004 2042.58896 2031.34475  0.55%     -   53s
     0     0 2031.36332    0 1004 2042.58896 2031.36332  0.55%     -   54s
     0     0 2031.38145    0 1013 2042.58896 2031.38145  0.55%     -   54s
     0     0 2031.39842    0 1014 2042.58896 2031.39842  0.55%     -   55s
     0     0 2031.41455    0 1007 2042.58896 2031.41455  0.55%     -   55s
     0     0 2031.42441    0 1024 2042.58896 2031.42441  0.55%     -   56s
     0     0 2031.43787    0 1016 2042.58896 2031.43787  0.55%     -   57s
     0     0 2031.44940    0 1045 2042.58896 2031.44940  0.55%     -   57s
     0     0 2031.46009    0 1013 2042.58896 2031.46009  0.54%     -   58s
     0     0 2031.47007    0 1032 2042.58896 2031.47007  0.54%     -   59s
     0     0 2031.47863    0 1015 2042.58896 2031.47863  0.54%     -   59s
     0     0 2031.48843    0 1030 2042.58896 2031.48843  0.54%     -   60s
     0     0 2031.49947    0 1024 2042.58896 2031.49947  0.54%     -   60s
     0     0 2031.51240    0 1040 2042.58896 2031.51240  0.54%     -   61s
     0     0 2031.52092    0 1032 2042.58896 2031.52092  0.54%     -   62s
     0     0 2031.52938    0 1030 2042.58896 2031.52938  0.54%     -   62s
     0     0 2031.53767    0 1027 2042.58896 2031.53767  0.54%     -   63s
     0     0 2031.55048    0 1025 2042.58896 2031.55048  0.54%     -   63s
     0     0 2031.56023    0 1022 2042.58896 2031.56023  0.54%     -   64s
     0     0 2031.56671    0 1034 2042.58896 2031.56671  0.54%     -   65s
     0     0 2031.57320    0 1026 2042.58896 2031.57320  0.54%     -   65s
     0     0 2031.58071    0 1027 2042.58896 2031.58071  0.54%     -   66s
     0     0 2031.58506    0 1029 2042.58896 2031.58506  0.54%     -   66s
     0     0 2031.59118    0 1027 2042.58896 2031.59118  0.54%     -   67s
     0     0 2031.59581    0 1014 2042.58896 2031.59581  0.54%     -   68s
     0     0 2031.60392    0 1018 2042.58896 2031.60392  0.54%     -   69s
     0     0 2031.60675    0 1039 2042.58896 2031.60675  0.54%     -   69s
     0     0 2031.62671    0 1009 2042.58896 2031.62671  0.54%     -   71s
H    0     0                    2033.3845225 2031.62674  0.09%     -   71s
H    0     0                    2033.3411296 2031.62674  0.08%     -   71s
H    0     0                    2031.7515301 2031.62674  0.01%     -   71s
H    0     0                    2031.6877861 2031.62674  0.00%     -   71s
     0     0 2031.63832    0  933 2031.68779 2031.63832  0.00%     -   73s
     0     0 2031.65909    0  520 2031.68779 2031.65909  0.00%     -   77s
     0     0 2031.67594    0   33 2031.68779 2031.67594  0.00%     -   77s
     0     0 2031.67601    0   35 2031.68779 2031.67601  0.00%     -   77s
     0     0 2031.67601    0   31 2031.68779 2031.67601  0.00%     -   77s
     0     0 2031.67614    0   16 2031.68779 2031.67614  0.00%     -   77s
     0     0 2031.67796    0   14 2031.68779 2031.67796  0.00%     -   77s
     0     0 2031.68084    0   14 2031.68779 2031.68084  0.00%     -   77s
     0     0 2031.68084    0   14 2031.68779 2031.68084  0.00%     -   77s
     0     0 2031.68084    0    7 2031.68779 2031.68084  0.00%     -   77s
     0     0     cutoff    0      2031.68779 2031.68779  0.00%     -   77s

Cutting planes:
  User: 16
  Gomory: 2
  MIR: 7
  Flow cover: 1
  Relax-and-lift: 5

Explored 1 nodes (87047 simplex iterations) in 77.38 seconds (92.71 work units)
Thread count was 1 (of 52 available processors)

Solution count 10: 2031.69 2031.75 2032.56 ... 2266.48

Optimal solution found (tolerance 0.00e+00)
Best objective 2.031687786068e+03, best bound 2.031687786068e+03, gap 0.0000%

User-callback calls 2289, time in user-callback 1.79 sec
Instance: data/CCRPData/20-30-3000-1.ccrp
Setting: BASE
Epsilon: 0.15
Dimension: 30
NumScenario: 3000
NumAggScenario: 3000
BasicNumScenario: 2032
NumBasicDomIneqs: 0
NumNonReDomIneqs: 0
NumEdge:        319460
NumBiEdge:      0
NumDomIneqs:    319460
DominanceRatio: 0.0710
MixingCuts: on
MixingScope: root
DominanceLazy: 0
TerminationStatus: OPTIMAL
PrimalStatus: FEASIBLE_POINT
RawStatus: Model was solved to optimality (subject to tolerances), and an optimal solution is available.
SolvingTime: 77.38058495521545
NodeCount: 1
MixingCutsSubmitted: 4452
ObjectiveValue: 2031.6877860677434
ObjectiveBound: 2031.6877860677432
RelativeGap: 0.0
