Set parameter TimeLimit to value 14400
Set parameter Threads to value 1
Set parameter MIPGap to value 0
Set parameter OutputFlag to value 1
Set parameter PreCrush to value 1
Gurobi Optimizer version 12.0.3 build v12.0.3rc0 (linux64 - "CentOS Linux 7 (Core)")

CPU model: Intel(R) Xeon(R) Gold 6230R CPU @ 2.10GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 52 physical cores, 52 logical processors, using up to 1 threads

Non-default parameters:
TimeLimit  14400
MIPGap  0
PreCrush  1
Threads  1

Optimize a model with 6121 rows, 1150 columns and 13766 nonzeros
Model fingerprint: 0x2e1ef4a9
Variable types: 150 continuous, 1000 integer (1000 binary)
Coefficient statistics:
  Matrix range     [1e-03, 9e+01]
  Objective range  [1e+02, 3e+02]
  Bounds range     [5e+02, 6e+02]
  RHS range        [2e-01, 7e+02]
Found heuristic solution: objective 352164.62500
Presolve removed 77 rows and 37 columns
Presolve time: 0.08s
Presolved: 6044 rows, 1113 columns, 19512 nonzeros
Variable types: 115 continuous, 998 integer (998 binary)

Root relaxation: objective 2.945352e+05, 1866 iterations, 0.11 seconds (0.14 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0 303576.547    0  682 306146.542 303576.547  0.84%     -   15s
     0     0 303581.596    0  659 306146.542 303581.596  0.84%     -   16s
     0     0 303584.291    0  661 306146.542 303584.291  0.84%     -   16s
     0     0 303593.553    0  676 306146.542 303593.553  0.83%     -   16s
     0     0 303596.192    0  677 306146.542 303596.192  0.83%     -   16s
     0     0 303600.040    0  676 306146.542 303600.040  0.83%     -   16s
     0     0 303604.703    0  684 306146.542 303604.703  0.83%     -   16s
     0     0 303607.534    0  664 306146.542 303607.534  0.83%     -   16s
     0     0 303610.664    0  666 306146.542 303610.664  0.83%     -   16s
     0     0 303615.052    0  680 306146.542 303615.052  0.83%     -   17s
     0     0 303619.074    0  689 306146.542 303619.074  0.83%     -   17s
     0     0 303627.972    0  694 306146.542 303627.972  0.82%     -   17s
     0     0 303636.803    0  691 306146.542 303636.803  0.82%     -   17s
     0     0 303645.353    0  690 306146.542 303645.353  0.82%     -   17s
     0     0 303650.676    0  693 306146.542 303650.676  0.82%     -   17s
     0     0 303657.378    0  695 306146.542 303657.378  0.81%     -   18s
     0     0 303662.379    0  684 306146.542 303662.379  0.81%     -   18s
     0     0 303665.554    0  688 306146.542 303665.554  0.81%     -   18s
     0     0 303668.418    0  689 306146.542 303668.418  0.81%     -   18s
     0     0 303671.425    0  694 306146.542 303671.425  0.81%     -   18s
     0     0 303675.168    0  676 306146.542 303675.168  0.81%     -   18s
     0     0 303678.161    0  673 306146.542 303678.161  0.81%     -   18s
     0     0 303680.991    0  688 306146.542 303680.991  0.81%     -   18s
     0     0 303685.143    0  683 306146.542 303685.143  0.80%     -   19s
     0     0 303689.823    0  673 306146.542 303689.823  0.80%     -   19s
     0     0 303692.318    0  685 306146.542 303692.318  0.80%     -   19s
     0     0 303695.050    0  692 306146.542 303695.050  0.80%     -   19s
     0     0 303698.454    0  690 306146.542 303698.454  0.80%     -   19s
     0     0 303703.125    0  694 306146.542 303703.125  0.80%     -   19s
     0     0 303706.830    0  687 306146.542 303706.830  0.80%     -   19s
     0     0 303712.577    0  682 306146.542 303712.577  0.80%     -   20s
     0     0 303714.966    0  679 306146.542 303714.966  0.79%     -   20s
     0     0 303717.700    0  680 306146.542 303717.700  0.79%     -   20s
     0     0 303720.513    0  686 306146.542 303720.513  0.79%     -   20s
     0     0 303722.431    0  671 306146.542 303722.431  0.79%     -   20s
     0     0 303726.897    0  674 306146.542 303726.897  0.79%     -   21s
     0     0 303731.363    0  681 306146.542 303731.363  0.79%     -   21s
     0     0 303735.594    0  686 306146.542 303735.594  0.79%     -   21s
     0     0 303738.025    0  682 306146.542 303738.025  0.79%     -   21s
     0     0 303740.336    0  679 306146.542 303740.336  0.79%     -   21s
     0     0 303743.240    0  679 306146.542 303743.240  0.79%     -   21s
     0     0 303746.364    0  689 306146.542 303746.364  0.78%     -   22s
     0     0 303750.017    0  692 306146.542 303750.017  0.78%     -   22s
     0     0 303755.380    0  691 306146.542 303755.380  0.78%     -   22s
     0     0 303757.933    0  695 306146.542 303757.933  0.78%     -   22s
     0     0 303761.005    0  689 306146.542 303761.005  0.78%     -   22s
     0     0 303764.272    0  693 306146.542 303764.272  0.78%     -   22s
     0     0 303766.059    0  690 306146.542 303766.059  0.78%     -   22s
     0     0 303767.304    0  693 306146.542 303767.304  0.78%     -   23s
     0     0 303772.644    0  683 306146.542 303772.644  0.78%     -   23s
H    0     0                    305796.47700 303772.653  0.66%     -   23s
H    0     0                    305714.87700 303772.653  0.64%     -   23s
     0     0 303775.729    0  694 305714.877 303775.729  0.63%     -   23s
     0     0 303779.999    0  698 305714.877 303779.999  0.63%     -   24s
     0     0 303782.278    0  697 305714.877 303782.278  0.63%     -   24s
H    0     0                    305363.27700 303782.283  0.52%     -   25s
H    0     0                    305327.67700 303782.283  0.51%     -   26s
H    0     0                    304478.47700 303782.283  0.23%     -   26s
H    0     0                    304470.87700 303782.283  0.23%     -   26s
H    0     0                    304407.27700 303782.283  0.21%     -   26s
H    0     0                    304399.67700 303782.283  0.20%     -   26s
H    0     0                    304318.07700 303782.283  0.18%     -   26s
H    0     0                    304315.27700 303782.283  0.18%     -   27s
H    0     0                    304266.87700 303782.283  0.16%     -   27s
     0     2 303785.052    0  700 304266.877 303785.052  0.16%     -   28s
