Set parameter TimeLimit to value 14400
Set parameter Threads to value 1
Set parameter MIPGap to value 0
Set parameter OutputFlag to value 1
Gurobi Optimizer version 12.0.3 build v12.0.3rc0 (linux64 - "CentOS Linux 7 (Core)")

CPU model: Intel(R) Xeon(R) Gold 6230R CPU @ 2.10GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 52 physical cores, 52 logical processors, using up to 1 threads

Non-default parameters:
TimeLimit  14400
MIPGap  0
Threads  1

Optimize a model with 4081 rows, 1100 columns and 9466 nonzeros
Model fingerprint: 0xf5a21d67
Variable types: 100 continuous, 1000 integer (1000 binary)
Coefficient statistics:
  Matrix range     [1e-03, 9e+01]
  Objective range  [1e+02, 3e+02]
  Bounds range     [5e+02, 6e+02]
  RHS range        [2e-01, 7e+02]
Found heuristic solution: objective 252909.03700
Presolve removed 47 rows and 44 columns
Presolve time: 0.06s
Presolved: 4034 rows, 1056 columns, 13286 nonzeros
Variable types: 74 continuous, 982 integer (982 binary)

Root relaxation: objective 2.118770e+05, 1382 iterations, 0.08 seconds (0.09 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

  2526  1191 220392.709  191  811 220956.884 219081.554  0.85%   192  420s
  2545  1204 219083.403   90  807 220956.884 219083.403  0.85%   191  425s
  2564  1216 219086.042   85  810 220956.884 219086.042  0.85%   189  430s
  2580  1227 220542.719  198  810 220956.884 219089.045  0.85%   188  435s
  2600  1240 219092.274   47  811 220956.884 219092.274  0.84%   187  441s
  2614  1250 220015.535  170  811 220956.884 219094.174  0.84%   186  445s
  2636  1264 220502.753  198  817 220956.884 219096.892  0.84%   184  450s
  2656  1278 219098.800   24  808 220956.884 219098.800  0.84%   183  455s
  2677  1292 220197.086  146  784 220956.884 219101.789  0.84%   181  460s
  2699  1306 219105.436  118  813 220956.884 219105.436  0.84%   180  465s
  2718  1319 219108.165   66  809 220956.884 219108.165  0.84%   179  470s
  2741  1334 219348.704  107  794 220956.884 219110.423  0.84%   177  475s
  2757  1345 219112.202   30  807 220956.884 219112.202  0.83%   176  480s
  2767  1352 220323.873  159  806 220956.884 219113.000  0.83%   175  485s
  2774  1358 219115.658   80  775 220956.884 219113.770  0.83%   198  490s
  2787  1367 219913.078   86  615 220956.884 219115.206  0.83%   203  495s
  2801  1376 219898.049   93  609 220956.884 219115.206  0.83%   208  500s
  2816  1386 220171.316  101  563 220956.884 219115.206  0.83%   213  506s
  2831  1394 219483.416  108  668 220956.884 219115.206  0.83%   217  510s
  2844  1401 219370.991  115  669 220956.884 219115.206  0.83%   222  515s
  2877  1423 219434.757  131  548 220956.884 219115.206  0.83%   227  520s
  2913  1443 220189.623  149  479 220956.884 219115.206  0.83%   235  525s
  2962  1464 220381.457  175  318 220956.884 219115.206  0.83%   242  530s
  3040  1499 220404.840  218  296 220956.884 219115.206  0.83%   244  535s
  3159  1530 219116.512   80  758 220956.884 219115.212  0.83%   243  541s
  3167  1535 219288.198   84  696 220956.884 219115.212  0.83%   247  545s
  3183  1546 219260.239   92  725 220956.884 219115.212  0.83%   251  550s
  3199  1555 219804.117  100  594 220956.884 219115.212  0.83%   255  558s
  3209  1559 219383.984  105  639 220956.884 219115.212  0.83%   257  560s
  3237  1576 219996.566  119  444 220956.884 219115.212  0.83%   262  565s
  3269  1587     cutoff  135      220956.884 219115.212  0.83%   267  570s
  3341  1621 219954.998  171  392 220956.884 219115.212  0.83%   268  575s
  3449  1653     cutoff  225      220956.884 219115.212  0.83%   268  580s
  3538  1661 220619.306  270  216 220956.884 219115.212  0.83%   265  585s
  3594  1656 220124.083   85  594 220956.884 219117.195  0.83%   266  590s
  3638  1671 219727.071  107  514 220956.884 219117.195  0.83%   270  595s
  3716  1697 220015.182  146  499 220956.884 219117.195  0.83%   272  600s
  3789  1720 220682.023  183  279 220956.884 219117.195  0.83%   272  605s
  3938  1749 220666.158  257  217 220956.884 219117.195  0.83%   266  610s
  3972  1747 219158.324   88  714 220956.884 219117.197  0.83%   267  615s
  3988  1758 219198.194   96  689 220956.884 219117.197  0.83%   270  620s
  3994  1762 219227.534   99  692 220956.884 219117.197  0.83%   271  625s
  3999  1765 219295.397  101  650 220956.884 219117.197  0.83%   272  634s
  4001  1766 219319.173  102  660 220956.884 219117.197  0.83%   273  635s
  4017  1777 219417.185  110  607 220956.884 219117.197  0.83%   275  640s
  4037  1790 219701.252  120  521 220956.884 219117.197  0.83%   280  645s
  4057  1802 219797.188  130  575 220956.884 219117.197  0.83%   283  650s
  4077  1812 219857.163  140  542 220956.884 219117.197  0.83%   288  655s
  4100  1825 219607.214  152  497 220956.884 219117.197  0.83%   292  660s
  4129  1840 220535.785  166  343 220956.884 219117.197  0.83%   299  668s
  4141  1840     cutoff  172      220956.884 219117.197  0.83%   300  670s
  4178  1852 219842.208  191  338 220956.884 219117.197  0.83%   305  675s
  4267  1871     cutoff  235      220956.884 219117.197  0.83%   307  680s
  4350  1868 219286.594   87  593 220956.884 219121.203  0.83%   305  685s
  4379  1884 219391.998  101  562 220956.884 219121.203  0.83%   309  690s
  4415  1902 219452.383  119  551 220956.884 219121.203  0.83%   312  695s
  4437  1917 220155.227  130  489 220956.884 219121.203  0.83%   314  700s
  4491  1939 219885.647  157  422 220956.884 219121.203  0.83%   316  705s
  4527  1959 220612.002  175  337 220956.884 219121.203  0.83%   318  710s
  4674  1989 220394.165  249  133 220956.884 219121.203  0.83%   316  716s
  4726  1994 219217.426   83  712 220956.884 219121.204  0.83%   315  720s
  4744  2003 220883.348   92  213 220956.884 219121.204  0.83%   319  725s
  4779  2014 219412.426  110  598 220956.884 219121.204  0.83%   320  734s
  4781  2013 220020.538  111  521 220956.884 219121.204  0.83%   321  735s
  4838  2023 219831.423  139  481 220956.884 219121.204  0.83%   324  740s
  4917  2045 219849.583  179  413 220956.884 219121.204  0.83%   325  745s
  5003  2052 219146.120   81  804 220956.884 219132.915  0.83%   325  751s
  5010  2057 219198.112   85  751 220956.884 219132.915  0.83%   326  756s
  5030  2063 219345.650   95  625 220956.884 219132.915  0.83%   329  760s
  5082  2068 219495.889  121  549 220956.884 219132.915  0.83%   332  765s
  5102  2077 220429.932  252  699 220956.884 219132.915  0.83%   334  773s
  5106  2080 219612.375  152  727 220956.884 219132.915  0.83%   333  775s
  5117  2087 220764.395  203  805 220956.884 219132.915  0.83%   333  780s
  5140  2102 220674.393  276  808 220956.884 219132.915  0.83%   331  785s
  5159  2115 219531.836  109  811 220956.884 219132.915  0.83%   330  790s
  5179  2128 220000.685   88  811 220956.884 219132.915  0.83%   329  795s
  5195  2139 220167.058  137  804 220956.884 219132.915  0.83%   328  800s
  5207  2147 219894.164  202  821 220956.884 219132.915  0.83%   327  805s
  5224  2158 220362.370  240  805 220956.884 219132.915  0.83%   326  810s
  5244  2172 220805.385  197  807 220956.884 219132.915  0.83%   324  815s
  5256  2180 220657.042  246  805 220956.884 219132.915  0.83%   324  821s
  5269  2190 219184.568   94  690 220956.884 219134.598  0.82%   332  825s
  5291  2205 219174.232  105  711 220956.884 219134.598  0.82%   333  830s
  5306  2215 219257.868  112  674 220956.884 219134.598  0.82%   335  835s
  5326  2228 219271.149  122  675 220956.884 219134.598  0.82%   337  840s
  5358  2250 219356.536  138  619 220956.884 219134.598  0.82%   338  845s
  5401  2272 219477.385  160  566 220956.884 219134.598  0.82%   339  850s
  5458  2310 220061.662  189  462 220956.884 219134.598  0.82%   340  855s
  5523  2353 219692.607  222  459 220956.884 219134.598  0.82%   340  860s
  5634  2416 220054.139  277  368 220956.884 219134.598  0.82%   338  865s
  5772  2460 219135.210   89  782 220956.884 219134.841  0.82%   334  870s
  5782  2466 219241.154   94  721 220956.884 219134.841  0.82%   337  875s
  5796  2476 219336.916  101  665 220956.884 219134.841  0.82%   339  880s
  5812  2486 219838.376  109  530 220956.884 219134.841  0.82%   342  885s
  5827  2496 219273.682  117  644 220956.884 219134.841  0.82%   344  890s
  5844  2508 219327.693  125  601 220956.884 219134.841  0.82%   348  895s
  5870  2525 220369.837  138  368 220956.884 219134.841  0.82%   351  900s
  5908  2550 220251.071  157  421 220956.884 219134.841  0.82%   353  905s
  5957  2571     cutoff  182      220956.884 219134.841  0.82%   354  910s
  6061  2610 220458.749  234  281 220956.884 219134.841  0.82%   352  915s
  6115  2617 219219.622   90  765 220956.884 219135.142  0.82%   351  920s
  6131  2627 219614.345   98  644 220956.884 219135.142  0.82%   354  925s
  6147  2638 219907.566  106  596 220956.884 219135.142  0.82%   357  930s
  6163  2648 219773.986  114  598 220956.884 219135.142  0.82%   360  935s
  6179  2659 220873.920  122  446 220956.884 219135.142  0.82%   362  940s
  6199  2670 219661.271  132  604 220956.884 219135.142  0.82%   365  945s
  6218  2679 219476.944  142  562 220956.884 219135.142  0.82%   368  950s
  6239  2693 220461.992  152  501 220956.884 219135.142  0.82%   370  955s
  6275  2703 220429.819  170  448 220956.884 219135.142  0.82%   373  960s
  6313  2710 219750.829  189  449 220956.884 219135.142  0.82%   375  965s
  6351  2732 220387.383  208  391 220956.884 219135.142  0.82%   375  970s
  6446  2742 219193.805   91  687 220956.884 219135.156  0.82%   372  975s
  6466  2753 220033.092  101  565 220956.884 219135.156  0.82%   375  980s
  6510  2771 219874.110  123  387 220956.884 219135.156  0.82%   378  987s
  6550  2785     cutoff  143      220956.884 219135.156  0.82%   379  990s
  6693  2846 220463.212  215  243 220956.884 219135.156  0.82%   375  995s
  6782  2840 219215.951   94  755 220956.884 219136.392  0.82%   373 1000s
  6794  2848 219523.628  100  595 220956.884 219136.392  0.82%   375 1005s
  6808  2857 219693.479  107  554 220956.884 219136.392  0.82%   377 1010s
