Set parameter TimeLimit to value 14400
Set parameter Threads to value 1
Set parameter MIPGap to value 0
Set parameter OutputFlag to value 1
Gurobi Optimizer version 12.0.3 build v12.0.3rc0 (linux64 - "CentOS Linux 7 (Core)")

CPU model: Intel(R) Xeon(R) Gold 6230R CPU @ 2.10GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 52 physical cores, 52 logical processors, using up to 1 threads

Non-default parameters:
TimeLimit  14400
MIPGap  0
Threads  1

Optimize a model with 40151 rows, 7150 columns and 89997 nonzeros
Model fingerprint: 0x5b53b6fb
Variable types: 5150 continuous, 2000 integer (2000 binary)
Coefficient statistics:
  Matrix range     [1e-04, 5e+01]
  Objective range  [8e-01, 1e+00]
  Bounds range     [5e+01, 2e+02]
  RHS range        [2e-01, 3e+02]
Found heuristic solution: objective 8127.8666263
Presolve removed 150 rows and 5301 columns
Presolve time: 0.46s
Presolved: 40001 rows, 1849 columns, 120957 nonzeros
Found heuristic solution: objective 7353.9548934
Variable types: 100 continuous, 1749 integer (1749 binary)
Root relaxation presolved: 1849 rows, 41850 columns, 122806 nonzeros


Root relaxation: objective 6.383064e+03, 4403 iterations, 0.78 seconds (0.93 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

  2944  1916 6760.57277  133  747 6762.17494 6758.44483  0.06%   401 2705s
  2958  1925 6760.41455  140  708 6762.17494 6758.44483  0.06%   401 2710s
  2970  1933 6760.92430  146  728 6762.17494 6758.44483  0.06%   401 2715s
  2986  1942 6760.77688  154  646 6762.17494 6758.44483  0.06%   402 2721s
  2992  1946 6761.27344  157  646 6762.17494 6758.44483  0.06%   402 2725s
  3000  1950 6761.28907  161  627 6762.17494 6758.44483  0.06%   403 2730s
  3006  1954 6761.04498  164  661 6762.17494 6758.44483  0.06%   404 2736s
  3014  1957 6761.46840  168  620 6762.17494 6758.44483  0.06%   405 2740s
  3026  1963 6761.75991  174  569 6762.17494 6758.44483  0.06%   406 2745s
  3039  1967 6760.94765  181  585 6762.17494 6758.44483  0.06%   406 2750s
  3052  1972 6761.75084  187  539 6762.17494 6758.44483  0.06%   407 2755s
  3065  1971 6761.33047  194  554 6762.17494 6758.44483  0.06%   406 2760s
  3088  1971     cutoff  205      6762.17494 6758.44483  0.06%   406 2765s
  3107  1964 6758.59000   60  946 6762.17494 6758.47417  0.05%   407 2778s
  3108  1964 6758.73446   61  944 6762.17494 6758.47417  0.05%   407 2780s
  3111  1966 6758.84610   62  943 6762.17494 6758.47417  0.05%   409 2785s
  3117  1970 6758.90727   65  919 6762.17494 6758.47417  0.05%   410 2794s
  3119  1972 6758.82393   66  948 6762.17494 6758.47417  0.05%   410 2795s
  3125  1976 6759.06022   69  912 6762.17494 6758.47417  0.05%   412 2801s
  3131  1980 6759.17646   72  880 6762.17494 6758.47417  0.05%   413 2805s
  3137  1984 6759.29602   75  877 6762.17494 6758.47417  0.05%   415 2811s
  3143  1988 6759.13458   78  870 6762.17494 6758.47417  0.05%   416 2821s
  3150  1992 6759.06358   82  859 6762.17494 6758.47417  0.05%   416 2825s
  3155  1996 6759.32152   84  846 6762.17494 6758.47417  0.05%   417 2830s
  3163  2001 6759.32422   88  837 6762.17494 6758.47417  0.05%   419 2835s
  3169  2005 6759.84131   91  784 6762.17494 6758.47417  0.05%   419 2840s
  3178  2011 6759.33610   96  792 6762.17494 6758.47417  0.05%   420 2845s
  3190  2019 6759.40513  102  780 6762.17494 6758.47417  0.05%   421 2850s
  3195  2022 6759.61746  104  766 6762.17494 6758.47417  0.05%   422 2855s
  3204  2028 6759.45642  109  754 6762.17494 6758.47417  0.05%   422 2860s
  3213  2034 6759.71819  113  755 6762.17494 6758.47417  0.05%   424 2865s
  3221  2040 6760.33967  117  732 6762.17494 6758.47417  0.05%   424 2876s
  3232  2047 6759.57108  123  722 6762.17494 6758.47417  0.05%   425 2880s
  3241  2053 6759.82147  127  720 6762.17494 6758.47417  0.05%   426 2885s
  3247  2057 6760.21057  130  717 6762.17494 6758.47417  0.05%   426 2890s
  3260  2064 6759.71815  137  713 6762.17494 6758.47417  0.05%   426 2895s
  3271  2071 6761.32059  142  712 6762.17494 6758.47417  0.05%   428 2901s
  3273  2072 6760.22892  143  675 6762.17494 6758.47417  0.05%   428 2905s
  3285  2080 6760.00481  149  687 6762.17494 6758.47417  0.05%   429 2910s
  3299  2090 6760.26389  156  686 6762.17494 6758.47417  0.05%   429 2921s
  3307  2093 6760.57319  160  645 6762.17494 6758.47417  0.05%   430 2925s
  3319  2100 6760.52619  166  626 6762.17494 6758.47417  0.05%   430 2930s
  3330  2103 6760.14733  172  640 6762.17494 6758.47417  0.05%   431 2936s
  3342  2109 6760.41212  178  652 6762.17494 6758.47417  0.05%   431 2940s
  3357  2117 6761.17657  185  576 6762.17494 6758.47417  0.05%   432 2945s
  3369  2122 6761.22328  191  587 6762.17494 6758.47417  0.05%   432 2950s
  3383  2130 6761.15730  198  552 6762.17494 6758.47417  0.05%   433 2955s
  3403  2137 6761.30003  208  510 6762.17494 6758.47417  0.05%   433 2964s
  3405  2138 6761.63613  209  525 6762.17494 6758.47417  0.05%   433 2965s
  3431  2144 6761.18303  222  507 6762.17494 6758.47417  0.05%   432 2970s
  3451  2145     cutoff  232      6762.17494 6758.47417  0.05%   432 2975s
  3479  2149 6761.45031  247  442 6762.17494 6758.47417  0.05%   431 2980s
  3495  2141 6758.57367   61 1004 6762.17494 6758.47417  0.05%   430 2987s
  3497  2143 6758.74786   62  969 6762.17494 6758.47417  0.05%   431 2990s
  3503  2147 6759.01910   65  948 6762.17494 6758.47417  0.05%   432 2995s
  3508  2150 6758.85549   68  938 6762.17494 6758.47417  0.05%   433 3000s
  3513  2153 6758.96233   70  926 6762.17494 6758.47417  0.05%   435 3005s
  3519  2157 6758.99788   73  922 6762.17494 6758.47417  0.05%   436 3011s
  3522  2159 6759.07651   75  895 6762.17494 6758.47417  0.05%   437 3015s
  3527  2163 6759.85070   77  878 6762.17494 6758.47417  0.05%   438 3021s
  3531  2165 6759.43760   79  909 6762.17494 6758.47417  0.05%   439 3025s
  3537  2169 6759.65065   82  861 6762.17494 6758.47417  0.05%   441 3192s
  3539  2171 6759.89254   83  854 6762.17494 6758.47417  0.05%   441 3195s
  3545  2175 6759.49448   86  863 6762.17494 6758.47417  0.05%   442 3200s
  3551  2179 6759.65517   89  845 6762.17494 6758.47417  0.05%   443 3205s
  3557  2183 6759.97351   92  823 6762.17494 6758.47417  0.05%   444 3210s
  3563  2187 6759.78904   95  823 6762.17494 6758.47417  0.05%   445 3215s
  3567  2188 6762.07393   97  794 6762.17494 6758.47417  0.05%   446 3220s
  3575  2194 6760.32809  101  814 6762.17494 6758.47417  0.05%   448 3226s
  3581  2198 6760.14804  104  771 6762.17494 6758.47417  0.05%   449 3230s
  3589  2203 6760.56756  108  785 6762.17494 6758.47417  0.05%   450 3235s
  3597  2208 6760.47044  112  773 6762.17494 6758.47417  0.05%   450 3240s
  3605  2213 6760.67866  116  759 6762.17494 6758.47417  0.05%   451 3245s
  3613  2218 6761.14162  120  737 6762.17494 6758.47417  0.05%   453 3251s
  3621  2223 6760.79950  124  716 6762.17494 6758.47417  0.05%   453 3255s
  3629  2227 6760.70047  128  750 6762.17494 6758.47417  0.05%   455 3260s
  3635  2230 6760.88112  131  727 6762.17494 6758.47417  0.05%   456 3265s
  3645  2234 6761.04937  136  683 6762.17494 6758.47417  0.05%   457 3270s
  3657  2240 6760.96768  142  664 6762.17494 6758.47417  0.05%   458 3275s
  3663  2242     cutoff  145      6762.17494 6758.47417  0.05%   459 3280s
  3673  2249 6761.36036  150  632 6762.17494 6758.47417  0.05%   460 3285s
  3681  2254 6760.73670  154  652 6762.17494 6758.47417  0.05%   461 3290s
  3689  2260 6761.46626  158  631 6762.17494 6758.47417  0.05%   462 3295s
  3698  2266 6760.85265  163  636 6762.17494 6758.47417  0.05%   463 3300s
  3709  2273 6761.23022  168  585 6762.17494 6758.47417  0.05%   464 3305s
  3719  2280 6761.05031  173  577 6762.17494 6758.47417  0.05%   465 3310s
  3729  2284 6761.67019  178  520 6762.17494 6758.47417  0.05%   466 3315s
  3743  2294 6761.43967  185  528 6762.17494 6758.47417  0.05%   466 3320s
  3759  2298 6761.65491  193  496 6762.17494 6758.47417  0.05%   466 3325s
  3774  2303 6761.21940  201  522 6762.17494 6758.47417  0.05%   467 3330s
  3800  2305     cutoff  214      6762.17494 6758.47417  0.05%   466 3335s
  3830  2302 6758.68369   61  999 6762.17494 6758.49802  0.05%   465 3345s
  3832  2303 6758.95103   62  932 6762.17494 6758.49802  0.05%   466 3350s
  3835  2305 6759.49320   64  921 6762.17494 6758.49802  0.05%   467 3355s
  3840  2308 6759.45603   66  897 6762.17494 6758.49802  0.05%   469 3360s
  3844  2311 6759.30104   68  919 6762.17494 6758.49802  0.05%   470 3366s
  3849  2314 6759.47535   71  900 6762.17494 6758.49802  0.05%   471 3370s
  3854  2318 6759.99357   73  885 6762.17494 6758.49802  0.05%   471 3375s
  3859  2321 6759.68555   76  864 6762.17494 6758.49802  0.05%   472 3380s
  3866  2326 6760.80903   79  861 6762.17494 6758.49802  0.05%   473 3386s
  3872  2330 6760.03340   82  845 6762.17494 6758.49802  0.05%   474 3390s
  3880  2333 6761.01796   86  815 6762.17494 6758.49802  0.05%   474 3395s
  3886  2337 6760.24281   89  826 6762.17494 6758.49802  0.05%   475 3401s
  3890  2340 6760.77770   91  818 6762.17494 6758.49802  0.05%   476 3405s
  3898  2343     cutoff   95      6762.17494 6758.49802  0.05%   477 3411s
  3902  2346 6760.30439   97  784 6762.17494 6758.49802  0.05%   478 3415s
  3908  2348 6760.75043  100  810 6762.17494 6758.49802  0.05%   479 3421s
  3913  2351 6760.41212  103  794 6762.17494 6758.49802  0.05%   479 3425s
  3919  2355 6760.49775  106  776 6762.17494 6758.49802  0.05%   481 3430s
  3926  2360 6760.78048  109  759 6762.17494 6758.49802  0.05%   482 3436s
  3931  2363 6760.72921  112  802 6762.17494 6758.49802  0.05%   483 3440s
  3936  2364 6761.17738  114  724 6762.17494 6758.49802  0.05%   484 3445s
  3944  2370 6761.53517  118  718 6762.17494 6758.49802  0.05%   485 3451s
  3954  2372 6761.14121  123  696 6762.17494 6758.49802  0.05%   485 3455s
  3960  2374 6761.45760  126  658 6762.17494 6758.49802  0.05%   486 3460s
  3969  2377 6761.69021  131  606 6762.17494 6758.49802  0.05%   487 3465s
  3985  2377     cutoff  139      6762.17494 6758.49802  0.05%   487 3470s
  3994  2375 6761.55705  144  570 6762.17494 6758.49802  0.05%   487 3475s
  4009  2371     cutoff  151      6762.17494 6758.49802  0.05%   487 3480s
  4014  2370 6758.97098   64  949 6762.17494 6758.49805  0.05%   488 3485s
  4018  2373 6761.00594   66  899 6762.17494 6758.49805  0.05%   488 3490s
  4025  2378 6759.27994   70  893 6762.17494 6758.49805  0.05%   489 3495s
  4034  2384 6760.03842   74  859 6762.17494 6758.49805  0.05%   490 3500s
  4042  2389 6759.51527   78  862 6762.17494 6758.49805  0.05%   491 3505s
  4050  2394 6760.10669   82  861 6762.17494 6758.49805  0.05%   491 3510s
  4056  2398 6759.94160   85  814 6762.17494 6758.49805  0.05%   492 3515s
  4062  2402 6759.86007   88  835 6762.17494 6758.49805  0.05%   493 3520s
  4070  2408 6760.48444   92  846 6762.17494 6758.49805  0.05%   493 3525s
  4078  2413 6760.18561   96  821 6762.17494 6758.49805  0.05%   494 3531s
  4083  2416 6760.02949   99  813 6762.17494 6758.49805  0.05%   495 3535s
  4092  2422 6760.27609  103  819 6762.17494 6758.49805  0.05%   495 3540s
  4101  2428 6760.21931  108  821 6762.17494 6758.49805  0.05%   496 3545s
  4110  2432 6761.29857  112  772 6762.17494 6758.49805  0.05%   497 3550s
  4120  2435     cutoff  117      6762.17494 6758.49805  0.05%   497 3555s
  4132  2433     cutoff  123      6762.17494 6758.49805  0.05%   497 3560s
  4142  2431     cutoff  129      6762.17494 6758.49805  0.05%   498 3565s
  4144  2430 6758.76450   63  980 6762.17494 6758.50022  0.05%   499 3572s
  4146  2431 6759.01866   64  976 6762.17494 6758.50022  0.05%   500 3576s
  4150  2434 6760.76400   66  951 6762.17494 6758.50022  0.05%   501 3581s
  4154  2437 6759.59989   68  928 6762.17494 6758.50022  0.05%   501 3585s
  4162  2440 6759.62165   72  925 6762.17494 6758.50022  0.05%   502 3590s
  4167  2443 6759.72176   75  894 6762.17494 6758.50022  0.05%   503 3595s
  4172  2447 6760.34029   77  899 6762.17494 6758.50022  0.05%   504 3600s
  4178  2451 6760.12173   80  896 6762.17494 6758.50022  0.05%   505 3605s
  4184  2455 6760.02010   83  892 6762.17494 6758.50022  0.05%   505 3610s
  4190  2458 6762.16557   86  785 6762.17494 6758.50022  0.05%   507 3616s
  4195  2461 6760.35968   89  871 6762.17494 6758.50022  0.05%   508 3620s
  4204  2463 6761.25292   93  845 6762.17494 6758.50022  0.05%   508 3627s
  4208  2466 6760.68020   95  823 6762.17494 6758.50022  0.05%   509 3630s
  4213  2469 6760.84548   98  822 6762.17494 6758.50022  0.05%   509 3635s
  4220  2474 6761.30639  101  810 6762.17494 6758.50022  0.05%   510 3640s
  4224  2476 6761.42175  103  785 6762.17494 6758.50022  0.05%   512 3645s
  4230  2478 6761.20914  106  790 6762.17494 6758.50022  0.05%   513 3650s
  4236  2480     cutoff  109      6762.17494 6758.50022  0.05%   514 3656s
  4242  2482 6761.51465  112  761 6762.17494 6758.50022  0.05%   515 3661s
  4251  2474 6761.58330  109  766 6762.17494 6758.50022  0.05%   515 3665s
  4255  2471 6758.67973   62  987 6762.17494 6758.50028  0.05%   517 3673s
  4256  2472 6758.71672   63  976 6762.17494 6758.50028  0.05%   517 3675s
  4261  2475 6758.74191   65  937 6762.17494 6758.50028  0.05%   518 3680s
  4265  2478 6759.58676   67  911 6762.17494 6758.50028  0.05%   519 3685s
  4270  2481 6759.14150   70  919 6762.17494 6758.50028  0.05%   519 3690s
  4277  2486 6759.96068   73  878 6762.17494 6758.50028  0.05%   520 3696s
  4282  2489 6759.24163   76  911 6762.17494 6758.50028  0.05%   521 3700s
  4286  2492 6759.40858   78  911 6762.17494 6758.50028  0.05%   522 3705s
  4292  2496 6759.45361   81  896 6762.17494 6758.50028  0.05%   522 3710s
  4297  2498 6761.03018   83  896 6762.17494 6758.50028  0.05%   523 3716s
  4303  2502 6760.59390   86  889 6762.17494 6758.50028  0.05%   524 3721s
  4311  2505 6760.57749   90  857 6762.17494 6758.50028  0.05%   525 3725s
  4315  2508 6760.46325   92  819 6762.17494 6758.50028  0.05%   525 3730s
  4321  2512 6760.15483   95  859 6762.17494 6758.50028  0.05%   526 3735s
  4327  2516 6760.72125   98  830 6762.17494 6758.50028  0.05%   527 3740s
  4337  2523 6760.12669  103  824 6762.17494 6758.50028  0.05%   527 3745s
  4345  2528 6760.09457  107  757 6762.17494 6758.50028  0.05%   528 3750s
  4353  2533 6760.87296  111  718 6762.17494 6758.50028  0.05%   528 3755s
  4362  2537 6760.23174  116  724 6762.17494 6758.50028  0.05%   528 3760s
  4370  2543 6760.60537  120  703 6762.17494 6758.50028  0.05%   529 3765s
  4382  2549 6760.68813  126  686 6762.17494 6758.50028  0.05%   529 3770s
  4392  2555 6760.73676  131  688 6762.17494 6758.50028  0.05%   530 3775s
  4401  2557     cutoff  135      6762.17494 6758.50028  0.05%   531 3780s
  4411  2563 6761.90964  140  529 6762.17494 6758.50028  0.05%   531 3785s
  4422  2566 6761.15457  146  626 6762.17494 6758.50028  0.05%   532 3790s
  4435  2573 6761.92182  152  464 6762.17494 6758.50028  0.05%   532 3795s
  4447  2579 6761.66500  158  543 6762.17494 6758.50028  0.05%   533 3800s
  4468  2577 6761.53697  170  527 6762.17494 6758.50028  0.05%   532 3805s
  4480  2572 6758.79710   62 1018 6762.17494 6758.57228  0.05%   533 3813s
  4482  2573 6758.86181   64  961 6762.17494 6758.57228  0.05%   533 3815s
  4489  2578 6759.01824   71  937 6762.17494 6758.57228  0.05%   533 3820s
  4495  2582 6759.30493   76  911 6762.17494 6758.57228  0.05%   533 3825s
  4499  2585 6759.33390   78  889 6762.17494 6758.57228  0.05%   534 3830s
  4503  2587 6759.51440   81  903 6762.17494 6758.57228  0.05%   535 3835s
  4508  2591 6760.09784   86  895 6762.17494 6758.57228  0.05%   535 3840s
  4516  2596 6759.97119   87  858 6762.17494 6758.57228  0.05%   535 3846s
  4521  2599 6760.29013   91  826 6762.17494 6758.57228  0.05%   535 3850s
  4533  2607 6759.92368  101  803 6762.17494 6758.57228  0.05%   535 3855s
  4547  2616 6760.09696  111  740 6762.17494 6758.57228  0.05%   534 3860s
  4565  2628 6760.24826  129  708 6762.17494 6758.57228  0.05%   533 3865s
  4575  2634 6761.03137  134  681 6762.17494 6758.57228  0.05%   533 3870s
  4596  2648 6761.25421  152  618 6762.17494 6758.57228  0.05%   532 3875s
  4623  2666 6761.20118  178  566 6762.17494 6758.57228  0.05%   530 3880s
  4665  2662 6758.97223   66  989 6762.17494 6758.57259  0.05%   528 3889s
  4667  2664 6759.14281   68  931 6762.17494 6758.57259  0.05%   528 3890s
  4671  2666 6759.25944   69  948 6762.17494 6758.57259  0.05%   529 3895s
  4681  2673 6759.37380   76  924 6762.17494 6758.57259  0.05%   529 3900s
  4687  2677 6759.71328   76  926 6762.17494 6758.57259  0.05%   529 3905s
  4696  2683 6760.03644   84  902 6762.17494 6758.57259  0.05%   529 3910s
  4703  2688 6760.13240   85  846 6762.17494 6758.57259  0.05%   530 3915s
  4712  2694 6760.56011   92  837 6762.17494 6758.57259  0.05%   530 3920s
  4719  2698 6760.55627   94  814 6762.17494 6758.57259  0.05%   531 3925s
  4732  2707 6760.65683  106  790 6762.17494 6758.57259  0.05%   530 3930s
  4750  2718 6760.91135  120  713 6762.17494 6758.57259  0.05%   529 3935s
  4769  2729 6761.05468  136  646 6762.17494 6758.57259  0.05%   528 3940s
  4793  2741     cutoff  157      6762.17494 6758.57259  0.05%   527 3945s
  4804  2735 6758.98098   66  997 6762.17494 6758.61558  0.05%   528 3953s
  4806  2736 6759.11689   68  962 6762.17494 6758.61558  0.05%   528 3955s
  4813  2741 6759.67834   73  874 6762.17494 6758.61558  0.05%   529 3961s
  4817  2744 6759.87643   75  848 6762.17494 6758.61558  0.05%   530 3965s
  4824  2748 6759.74873   76  861 6762.17494 6758.61558  0.05%   530 3970s
  4832  2754 6760.50109   82  854 6762.17494 6758.61558  0.05%   530 3975s
  4838  2758 6760.48329   85  838 6762.17494 6758.61558  0.05%   531 3980s
  4846  2763 6760.95409   87  806 6762.17494 6758.61558  0.05%   532 3985s
  4854  2768 6761.12400   90  789 6762.17494 6758.61558  0.05%   532 3990s
  4864  2773 6761.40277   98  769 6762.17494 6758.61558  0.05%   532 3995s
  4871  2778 6761.60032  102  752 6762.17494 6758.61558  0.05%   533 4000s
  4882  2784 6762.00239  110  722 6762.17494 6758.61558  0.05%   533 4005s
  4892  2787 6762.10114  119  607 6762.17494 6758.61558  0.05%   533 4010s
  4898  2783 6758.96194   68  999 6762.17494 6758.61627  0.05%   533 4018s
  4899  2783 6759.06805   69  929 6762.17494 6758.61627  0.05%   534 4020s
  4903  2786 6759.49655   70  924 6762.17494 6758.61627  0.05%   535 4026s
  4908  2789 6759.36118   73  925 6762.17494 6758.61627  0.05%   535 4030s
  4916  2795 6759.65770   78  900 6762.17494 6758.61627  0.05%   535 4035s
  4921  2798 6760.05141   81  899 6762.17494 6758.61627  0.05%   536 4041s
  4926  2801 6760.82053   83  886 6762.17494 6758.61627  0.05%   537 4046s
  4933  2806 6760.45688   89  859 6762.17494 6758.61627  0.05%   537 4050s
  4942  2812 6760.71229   96  834 6762.17494 6758.61627  0.05%   537 4055s
  4953  2819 6761.07593  102  794 6762.17494 6758.61627  0.05%   537 4060s
  4956  2821 6760.91120  103  803 6762.17494 6758.61627  0.05%   538 4065s
  4961  2823 6761.22300  107  773 6762.17494 6758.61627  0.05%   539 4070s
  4974  2831 6761.42687  119  735 6762.17494 6758.61627  0.05%   538 4075s
  4985  2837 6761.85394  124  681 6762.17494 6758.61627  0.05%   538 4080s
  4991  2840 6761.66651  128  678 6762.17494 6758.61627  0.05%   538 4086s
  5003  2846     cutoff  138      6762.17494 6758.61627  0.05%   538 4090s
  5015  2839 6759.50528   68  971 6762.17494 6758.64186  0.05%   539 4098s
  5017  2840 6759.60421   70  912 6762.17494 6758.64186  0.05%   539 4100s
  5022  2843 6760.02526   74  861 6762.17494 6758.64186  0.05%   539 4105s
  5027  2847 6760.34292   76  858 6762.17494 6758.64186  0.05%   539 4110s
  5033  2851 6760.71062   78  868 6762.17494 6758.64186  0.05%   540 4115s
  5041  2856 6760.85926   81  871 6762.17494 6758.64186  0.05%   540 4120s
  5050  2862 6761.67297   89  826 6762.17494 6758.64186  0.05%   541 4126s
  5057  2867 6761.13316   93  814 6762.17494 6758.64186  0.05%   541 4130s
  5068  2872     cutoff  100      6762.17494 6758.64186  0.05%   541 4135s
  5076  2877 6761.56564  107  755 6762.17494 6758.64186  0.05%   541 4140s
  5085  2877     cutoff  112      6762.17494 6758.64186  0.05%   541 4145s
  5093  2873 6758.99118   64  985 6762.17494 6758.64186  0.05%   543 4157s
  5096  2875 6759.14449   67  928 6762.17494 6758.64186  0.05%   543 4160s
  5099  2877 6759.64291   68  923 6762.17494 6758.64186  0.05%   543 4165s
  5101  2878 6759.73368   70  931 6762.17494 6758.64186  0.05%   544 4173s
  5104  2880 6760.28260   72  908 6762.17494 6758.64186  0.05%   544 4175s
  5109  2883 6760.13836   71  943 6762.17494 6758.64186  0.05%   544 4181s
  5115  2887 6760.52930   76  898 6762.17494 6758.64186  0.05%   545 4185s
  5122  2892 6760.56138   78  874 6762.17494 6758.64186  0.05%   545 4190s
  5128  2896 6760.77124   83  870 6762.17494 6758.64186  0.05%   545 4195s
  5136  2901 6760.94506   88  850 6762.17494 6758.64186  0.05%   546 4200s
  5146  2908 6761.09648   93  781 6762.17494 6758.64186  0.05%   546 4205s
  5159  2917 6761.35245  105  794 6762.17494 6758.64186  0.05%   545 4210s
  5170  2924 6761.63293  111  735 6762.17494 6758.64186  0.05%   545 4215s
  5181  2923 6759.06074   64 1016 6762.17494 6758.66875  0.05%   547 4224s
  5182  2924 6759.58307   65  966 6762.17494 6758.66875  0.05%   547 4226s
  5187  2927 6759.70896   68  941 6762.17494 6758.66875  0.05%   547 4230s
  5193  2931 6759.95516   74  923 6762.17494 6758.66875  0.05%   547 4235s
  5200  2936 6760.07078   78  881 6762.17494 6758.66875  0.05%   548 4240s
  5207  2941 6760.60332   82  870 6762.17494 6758.66875  0.05%   548 4245s
  5213  2945 6760.70101   87  832 6762.17494 6758.66875  0.05%   548 4250s
  5220  2949 6760.74218   87  844 6762.17494 6758.66875  0.05%   549 4255s
  5226  2953 6761.27970   90  800 6762.17494 6758.66875  0.05%   550 4261s
  5233  2958 6761.36726   95  843 6762.17494 6758.66875  0.05%   550 4265s
  5239  2958     cutoff   97      6762.17494 6758.66875  0.05%   551 4271s
  5244  2959     cutoff  100      6762.17494 6758.66875  0.05%   551 4275s
  5259  2961 6758.86900   62  993 6762.17494 6758.66914  0.05%   552 4287s
  5262  2963 6759.00813   65  923 6762.17494 6758.66914  0.05%   552 4290s
  5268  2967 6759.27219   70  896 6762.17494 6758.66914  0.05%   553 4295s
  5273  2971 6759.51050   74  875 6762.17494 6758.66914  0.05%   553 4300s
  5278  2974 6759.85248   76  854 6762.17494 6758.66914  0.05%   553 4305s
  5285  2979 6759.79002   81  839 6762.17494 6758.66914  0.05%   553 4310s
  5297  2987 6759.88612   90  803 6762.17494 6758.66914  0.05%   553 4315s
  5307  2993 6760.10338  100  753 6762.17494 6758.66914  0.05%   553 4320s
  5317  3000 6760.21220  109  752 6762.17494 6758.66914  0.05%   552 4325s
  5324  3005 6760.55383  109  760 6762.17494 6758.66914  0.05%   553 4330s
  5338  3014 6760.92037  120  721 6762.17494 6758.66914  0.05%   552 4335s
  5357  3025     cutoff  136      6762.17494 6758.66914  0.05%   552 4340s
  5381  3035 6761.54805  154  528 6762.17494 6758.66914  0.05%   551 4345s
  5403  3033 6759.41810   62 1006 6762.17494 6758.67621  0.05%   550 4353s
  5406  3035 6759.51411   65  930 6762.17494 6758.67621  0.05%   550 4355s
  5416  3042 6760.71744   75  869 6762.17494 6758.67621  0.05%   551 4360s
  5423  3047 6761.88715   82  821 6762.17494 6758.67621  0.05%   551 4365s
  5434  3044 6759.52271   69  993 6762.17494 6758.69080  0.05%   552 4375s
  5440  3048 6760.19429   75  904 6762.17494 6758.69080  0.05%   553 4380s
  5447  3053 6760.96149   82  859 6762.17494 6758.69080  0.05%   553 4385s
  5453  3053 6761.15404   85  813 6762.17494 6758.69080  0.05%   554 4390s
  5462  3053     cutoff   92      6762.17494 6758.69080  0.05%   554 4395s
  5471  3053     cutoff   96      6762.17494 6758.69080  0.05%   555 4400s
  5474  3051 6759.46450   69  974 6762.17494 6758.69327  0.05%   556 4408s
  5477  3053 6759.61726   71  943 6762.17494 6758.69327  0.05%   556 4410s
  5480  3053     cutoff   72      6762.17494 6758.69327  0.05%   557 4415s
  5485  3056 6760.46366   75  912 6762.17494 6758.69327  0.05%   558 4420s
  5489  3059 6760.58060   77  885 6762.17494 6758.69327  0.05%   558 4425s
  5496  3061 6760.84939   80  874 6762.17494 6758.69327  0.05%   559 4430s
  5502  3065 6760.80727   83  850 6762.17494 6758.69327  0.05%   559 4435s
  5511  3069 6760.88186   88  837 6762.17494 6758.69327  0.05%   560 4440s
  5517  3073 6761.13966   91  839 6762.17494 6758.69327  0.05%   560 4445s
  5522  3073     cutoff   93      6762.17494 6758.69327  0.05%   561 4450s
  5528  3071     cutoff   96      6762.17494 6758.69327  0.05%   562 4455s
  5536  3068     cutoff  100      6762.17494 6758.69327  0.05%   562 4460s
  5542  3068 6761.49527  103  797 6762.17494 6758.69327  0.05%   563 4465s
  5547  3065     cutoff  106      6762.17494 6758.69327  0.05%   563 4470s
  5549  3065 6759.14063   70  987 6762.17494 6758.69345  0.05%   565 4475s
  5555  3069 6759.74506   76  862 6762.17494 6758.69345  0.05%   565 4480s
  5560  3072 6761.17005   81  889 6762.17494 6758.69345  0.05%   565 4485s
  5570  3069 6759.50548   70  988 6762.17494 6758.70470  0.05%   567 4496s
  5576  3073 6759.89696   76  900 6762.17494 6758.70470  0.05%   567 4500s
  5587  3080 6761.51873   87  841 6762.17494 6758.70470  0.05%   567 4505s
  5593  3084 6761.95163   93  707 6762.17494 6758.70470  0.05%   568 4510s
  5601  3082 6758.97088   65 1010 6762.17494 6758.70489  0.05%   568 4516s
  5605  3085 6759.36750   69  929 6762.17494 6758.70489  0.05%   568 4520s
  5610  3088 6759.55602   71  911 6762.17494 6758.70489  0.05%   569 4525s
  5617  3093 6760.34477   77  910 6762.17494 6758.70489  0.05%   569 4530s
  5623  3097 6759.90932   79  863 6762.17494 6758.70489  0.05%   570 4535s
  5628  3100 6761.08158   79  877 6762.17494 6758.70489  0.05%   570 4540s
  5637  3106 6760.67536   84  851 6762.17494 6758.70489  0.05%   570 4545s
  5648  3112 6760.98974   91  828 6762.17494 6758.70489  0.05%   570 4550s
  5654  3116 6761.14000   94  822 6762.17494 6758.70489  0.05%   571 4555s
  5659  3119 6761.29278   97  797 6762.17494 6758.70489  0.05%   571 4560s
  5666  3122 6761.59151  100  770 6762.17494 6758.70489  0.05%   572 4565s
  5673  3118     cutoff  103      6762.17494 6758.70489  0.05%   572 4570s
  5676  3116 6758.81463   65 1006 6762.17494 6758.71245  0.05%   573 4576s
