Set parameter TimeLimit to value 14400
Set parameter Threads to value 1
Set parameter MIPGap to value 0
Set parameter OutputFlag to value 1
Set parameter PreCrush to value 1
Gurobi Optimizer version 12.0.3 build v12.0.3rc0 (linux64 - "CentOS Linux 7 (Core)")

CPU model: Intel(R) Xeon(R) Gold 6230R CPU @ 2.10GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 52 physical cores, 52 logical processors, using up to 1 threads

Non-default parameters:
TimeLimit  14400
MIPGap  0
PreCrush  1
Threads  1

Optimize a model with 44041 rows, 42060 columns and 90270 nonzeros
Model fingerprint: 0x7d8e6c4a
Variable types: 40040 continuous, 2020 integer (2020 binary)
Coefficient statistics:
  Matrix range     [5e-04, 1e+03]
  Objective range  [1e-04, 1e+03]
  Bounds range     [9e+01, 1e+03]
  RHS range        [1e-01, 1e+03]
Found heuristic solution: objective 30765.192281
Presolve removed 36049 rows and 37307 columns
Presolve time: 0.20s
Presolved: 7992 rows, 4753 columns, 20895 nonzeros
Variable types: 3992 continuous, 761 integer (761 binary)

Root relaxation: objective 1.512478e+04, 4579 iterations, 0.12 seconds (0.15 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

  6319  1313     cutoff   25      18378.6684 18313.9552  0.35%   238  485s
  6355  1288 18361.0206   44  170 18378.6684 18316.1144  0.34%   241  490s
  6421  1270 18362.6668   29  179 18378.6684 18317.9867  0.33%   242  495s
  6534  1283 18353.2817   26  220 18378.6684 18319.9158  0.32%   241  500s
  6619  1268     cutoff   35      18378.6684 18321.7076  0.31%   241  505s
  6684  1264     cutoff   36      18378.6684 18322.7037  0.30%   242  510s
  6836  1298     cutoff   29      18378.6684 18323.9218  0.30%   240  515s
  6924  1295 18362.2465   45  112 18378.6684 18325.6122  0.29%   241  520s
  7029  1290 18358.7788   38  170 18378.6684 18326.8281  0.28%   241  525s
  7145  1304 18351.4681   40  182 18378.6684 18328.4972  0.27%   240  530s
  7256  1299 18355.1961   49  157 18378.6684 18330.0470  0.26%   240  535s
  7405  1314 18358.2430   40  167 18378.6684 18330.9449  0.26%   239  544s
  7415  1315     cutoff   39      18378.6684 18330.9640  0.26%   239  545s
  7449  1314 18360.7524   45  179 18378.6684 18331.6236  0.26%   239  564s
  7454  1313 18349.5756   38  151 18378.6684 18331.7829  0.26%   239  565s
  7584  1317     cutoff   28      18378.6684 18333.2418  0.25%   239  570s
  7697  1311 18363.6621   32  225 18378.6684 18335.0485  0.24%   238  575s
  7800  1308 18364.6160   47  166 18378.6684 18336.6036  0.23%   238  580s
  7942  1304     cutoff   31      18378.6684 18338.1571  0.22%   237  585s
  8038  1293 18371.3193   43   92 18378.6684 18339.5678  0.21%   237  590s
  8130  1240 18347.4711   39  205 18378.6684 18341.7792  0.20%   238  595s
